id,cltv
134359,55061.17
134360,93116.67
134361,84280.68
134362,86268.05
134363,44157.17
134364,50986.98
134365,99457.57
134366,45335.15
134367,120437.28
134368,44680.93
134369,92424.89
134370,44036.26
134371,89580.84
134372,43965.07
134373,44739.01
134374,95308.22
134375,88243.27
134376,97908.29
134377,46675.63
134378,116194.63
134379,130064.55
134380,90402.66
134381,88124.34
134382,45300.55
134383,93591.59
134384,118807.27
134385,101254.54
134386,46755.31
134387,78540.30
134388,44793.71
134389,102480.99
134390,97766.56
134391,44758.11
134392,44413.95
134393,45400.53
134394,50830.99
134395,43903.87
134396,94861.75
134397,44200.19
134398,83230.12
134399,97791.01
134400,99616.51
134401,100465.62
134402,91440.74
134403,48378.44
134404,47161.57
134405,118855.39
134406,76112.01
134407,46097.56
134408,91958.56
134409,50472.52
134410,114880.25
134411,94355.29
134412,77916.87
134413,90047.05
134414,45779.51
134415,97483.94
134416,111479.34
134417,96628.54
134418,107607.78
134419,104223.15
134420,78146.07
134421,97617.98
134422,115478.41
134423,46383.82
134424,45675.98
134425,45053.04
134426,101149.47
134427,91283.74
134428,83733.94
134429,113129.02
134430,85998.13
134431,45403.28
134432,43903.59
134433,87727.25
134434,91819.59
134435,43741.20
134436,102929.18
134437,44887.10
134438,85684.19
134439,85437.14
134440,44862.70
134441,89651.59
134442,45699.47
134443,99713.16
134444,91012.11
134445,103685.71
134446,47304.07
134447,94580.24
134448,48271.94
134449,91517.28
134450,99108.64
134451,85221.92
134452,76367.66
134453,49345.15
134454,100665.36
134455,105949.60
134456,80547.76
134457,82882.28
134458,45966.79
134459,48300.47
134460,108827.50
134461,103288.88
134462,112212.53
134463,46378.20
134464,105061.71
134465,43912.17
134466,87388.29
134467,92398.12
134468,111347.39
134469,103754.02
134470,101110.17
134471,44130.77
134472,46414.26
134473,99283.55
134474,90871.67
134475,104429.40
134476,43859.92
134477,43926.07
134478,97307.98
134479,87337.20
134480,80577.69
134481,46724.35
134482,108946.87
134483,46146.50
134484,44696.37
134485,45098.36
134486,97037.96
134487,44423.81
134488,121478.44
134489,118771.95
134490,114073.73
134491,46460.20
134492,44772.58
134493,104751.08
134494,98054.00
134495,96724.79
134496,47715.18
134497,105884.52
134498,85226.65
134499,79165.32
134500,47257.96
134501,101728.83
134502,80612.32
134503,49794.31
134504,118292.94
134505,47374.34
134506,44811.40
134507,100593.76
134508,97773.39
134509,44385.71
134510,110089.02
134511,50652.65
134512,44070.06
134513,46341.92
134514,46353.31
134515,96829.23
134516,45979.77
134517,82586.76
134518,86073.73
134519,75725.95
134520,47628.75
134521,49825.73
134522,84875.54
134523,47234.26
134524,116064.74
134525,96114.87
134526,79869.21
134527,90470.89
134528,44760.54
134529,97877.84
134530,43502.42
134531,79282.21
134532,101472.16
134533,43532.50
134534,44298.59
134535,82509.46
134536,85755.95
134537,107187.04
134538,96048.03
134539,49460.01
134540,99713.34
134541,107585.59
134542,113055.74
134543,114580.02
134544,91897.29
134545,123981.04
134546,118084.16
134547,44717.32
134548,96182.59
134549,49390.60
134550,103746.55
134551,47178.64
134552,44811.40
134553,43745.57
134554,46894.29
134555,50215.35
134556,95770.40
134557,100820.42
134558,88628.67
134559,45384.10
134560,111957.23
134561,110132.62
134562,99038.58
134563,45250.07
134564,92689.24
134565,107222.66
134566,45159.71
134567,42850.50
134568,87531.14
134569,49268.16
134570,91939.59
134571,97663.23
134572,118526.85
134573,47694.68
134574,104812.54
134575,94223.43
134576,43955.68
134577,44442.32
134578,50403.50
134579,122429.64
134580,96778.01
134581,49820.78
134582,93412.97
134583,43953.79
134584,89030.09
134585,95709.42
134586,106717.30
134587,105352.95
134588,49530.60
134589,81425.37
134590,45018.31
134591,44747.45
134592,93347.82
134593,85586.32
134594,44889.94
134595,45051.60
134596,101392.39
134597,80107.60
134598,42416.83
134599,93715.12
134600,45248.35
134601,86965.32
134602,87095.04
134603,87748.07
134604,44238.80
134605,43187.79
134606,44119.18
134607,47329.36
134608,42878.80
134609,92282.74
134610,98481.00
134611,79550.21
134612,45583.35
134613,99784.01
134614,42015.79
134615,112142.47
134616,80138.25
134617,81463.25
134618,79968.84
134619,82228.20
134620,110846.42
134621,96402.69
134622,122535.85
134623,80102.98
134624,84823.64
134625,84831.28
134626,124961.72
134627,44992.08
134628,89264.31
134629,46179.81
134630,80312.48
134631,107443.93
134632,104787.87
134633,51134.66
134634,78781.33
134635,79418.82
134636,98202.93
134637,81590.27
134638,107739.01
134639,78437.63
134640,89149.58
134641,44280.16
134642,115081.55
134643,84912.29
134644,45583.35
134645,113382.60
134646,89871.92
134647,100141.75
134648,80968.81
134649,47370.90
134650,99378.35
134651,99476.70
134652,46765.80
134653,45156.25
134654,124079.26
134655,102961.71
134656,89990.78
134657,44996.76
134658,99103.05
134659,85587.49
134660,46226.99
134661,136364.10
134662,45537.09
134663,100322.14
134664,83140.14
134665,44811.40
134666,96480.23
134667,44590.58
134668,82213.87
134669,44696.37
134670,93329.30
134671,47012.22
134672,88864.32
134673,49647.95
134674,91770.97
134675,97373.70
134676,90702.52
134677,105722.14
134678,104609.58
134679,46553.54
134680,77885.27
134681,107462.29
134682,90002.04
134683,91637.47
134684,44504.91
134685,87973.41
134686,45535.58
134687,97602.67
134688,51193.04
134689,106481.08
134690,99035.80
134691,46661.47
134692,44709.80
134693,101637.94
134694,118608.09
134695,92051.70
134696,44182.92
134697,97180.92
134698,85125.67
134699,113665.70
134700,96611.50
134701,114972.59
134702,45948.44
134703,95150.10
134704,102907.40
134705,50602.92
134706,119241.28
134707,121104.63
134708,44069.06
134709,46531.01
134710,97894.11
134711,90339.41
134712,107213.09
134713,44183.72
134714,114022.34
134715,44924.58
134716,51980.02
134717,79543.64
134718,45051.60
134719,106592.73
134720,47975.68
134721,47014.97
134722,77167.49
134723,93149.22
134724,91102.17
134725,43951.29
134726,117131.52
134727,45388.61
134728,84153.62
134729,43532.50
134730,46129.71
134731,47386.67
134732,100733.02
134733,45869.56
134734,44990.30
134735,88007.43
134736,96962.30
134737,120375.04
134738,45397.32
134739,44734.93
134740,47404.18
134741,130873.19
134742,117494.33
134743,43859.92
134744,47942.32
134745,43562.20
134746,46566.84
134747,83380.17
134748,91517.28
134749,96846.77
134750,109028.15
134751,51502.81
134752,81268.81
134753,46434.79
134754,99066.81
134755,124545.79
134756,120797.05
134757,43840.11
134758,89694.57
134759,124408.02
134760,99846.13
134761,118154.12
134762,78666.03
134763,92945.00
134764,46158.10
134765,89694.61
134766,92109.49
134767,88956.16
134768,109152.63
134769,135820.06
134770,52567.20
134771,46316.56
134772,76018.33
134773,86598.73
134774,43390.99
134775,80833.96
134776,97799.92
134777,110050.24
134778,104040.53
134779,122743.58
134780,43637.33
134781,47929.17
134782,115111.63
134783,100929.25
134784,111357.49
134785,94366.53
134786,104355.99
134787,84806.96
134788,79898.02
134789,95869.28
134790,117282.80
134791,110460.78
134792,45121.45
134793,98444.54
134794,91989.98
134795,91649.77
134796,46833.30
134797,46024.38
134798,93206.71
134799,90624.93
134800,45345.11
134801,88179.24
134802,90965.30
134803,89751.54
134804,46502.79
134805,104352.44
134806,46315.24
134807,103479.95
134808,43364.23
134809,46064.21
134810,43690.06
134811,118188.46
134812,45903.12
134813,88638.66
134814,44152.35
134815,46224.64
134816,122210.63
134817,100795.13
134818,123679.89
134819,47060.57
134820,98584.27
134821,46252.11
134822,45196.45
134823,100656.14
134824,83644.35
134825,44733.00
134826,44707.11
134827,99192.87
134828,98810.24
134829,43846.75
134830,118736.58
134831,99735.01
134832,99445.62
134833,45129.90
134834,124560.73
134835,48951.54
134836,75017.87
134837,91109.12
134838,91762.73
134839,46070.89
134840,48993.51
134841,84430.59
134842,100775.30
134843,88983.06
134844,80997.30
134845,80137.60
134846,80118.93
134847,109476.80
134848,95968.95
134849,45436.05
134850,45870.91
134851,124615.43
134852,87897.44
134853,94626.22
134854,46384.02
134855,53569.40
134856,50858.57
134857,47081.66
134858,96598.32
134859,51537.08
134860,137998.12
134861,90968.74
134862,49585.97
134863,100873.44
134864,81345.52
134865,51376.42
134866,98104.79
134867,46373.35
134868,102574.46
134869,42077.46
134870,115998.64
134871,45433.13
134872,136863.29
134873,92771.30
134874,93573.32
134875,105481.40
134876,51126.35
134877,95553.31
134878,82301.22
134879,52162.15
134880,46348.15
134881,80107.54
134882,85828.18
134883,48357.45
134884,101526.61
134885,45691.44
134886,48085.72
134887,96243.28
134888,42912.48
134889,47342.00
134890,45234.42
134891,110904.53
134892,92863.07
134893,92018.01
134894,98705.18
134895,98081.18
134896,49619.81
134897,91003.64
134898,106324.43
134899,44718.66
134900,44422.41
134901,82710.19
134902,49242.66
134903,45268.13
134904,49715.33
134905,98659.41
134906,46413.56
134907,108608.17
134908,103485.52
134909,43446.96
134910,124400.48
134911,97640.17
134912,44130.23
134913,79921.99
134914,80041.80
134915,103905.92
134916,45264.07
134917,84611.69
134918,51046.65
134919,44961.41
134920,80008.42
134921,90837.39
134922,46919.54
134923,105914.69
134924,44581.91
134925,44039.29
134926,44811.40
134927,45412.12
134928,87363.22
134929,44757.93
134930,78086.66
134931,44286.41
134932,111705.53
134933,42373.20
134934,85828.92
134935,78603.94
134936,116338.72
134937,45393.97
134938,102057.38
134939,98825.88
134940,106725.83
134941,82155.57
134942,45678.65
134943,44422.75
134944,42927.80
134945,78523.34
134946,44372.45
134947,104522.55
134948,116934.90
134949,43515.59
134950,94895.92
134951,75805.44
134952,101871.41
134953,45733.51
134954,49475.64
134955,46751.63
134956,94012.81
134957,86373.08
134958,96829.23
134959,97877.06
134960,115031.62
134961,50630.83
134962,104412.28
134963,49417.09
134964,46429.33
134965,82050.56
134966,46108.32
134967,42622.44
134968,91186.24
134969,44661.42
134970,103789.07
134971,98198.21
134972,119762.59
134973,104226.12
134974,87237.11
134975,81261.03
134976,104459.40
134977,119387.22
134978,45256.54
134979,79651.71
134980,100488.78
134981,120119.91
134982,43712.04
134983,104591.76
134984,95413.08
134985,47981.34
134986,124771.45
134987,81114.14
134988,81601.55
134989,105133.33
134990,49488.54
134991,111323.47
134992,84129.93
134993,43996.00
134994,87625.85
134995,110112.18
134996,86712.34
134997,105820.25
134998,99513.57
134999,45701.38
135000,46476.79
135001,51420.68
135002,45481.02
135003,47030.49
135004,44219.60
135005,94692.42
135006,99235.41
135007,121950.43
135008,49982.19
135009,93491.05
135010,44319.07
135011,46831.87
135012,45458.83
135013,80903.14
135014,96113.37
135015,80123.75
135016,127785.61
135017,106409.69
135018,97720.82
135019,88238.11
135020,45893.04
135021,88608.26
135022,86898.78
135023,100305.04
135024,79354.04
135025,45689.58
135026,98875.01
135027,80658.13
135028,46466.26
135029,43709.34
135030,45282.26
135031,46498.33
135032,125803.00
135033,45537.09
135034,81261.79
135035,44099.19
135036,96702.33
135037,83739.71
135038,90442.33
135039,90566.19
135040,87076.84
135041,81638.91
135042,88256.47
135043,99094.84
135044,83453.37
135045,84150.15
135046,46769.81
135047,50297.37
135048,87096.21
135049,45397.70
135050,92794.92
135051,89520.07
135052,85033.12
135053,83760.20
135054,45658.94
135055,105153.84
135056,100905.55
135057,44884.74
135058,105088.44
135059,78131.70
135060,50299.57
135061,88001.72
135062,45537.09
135063,44709.80
135064,105096.53
135065,106606.23
135066,104026.98
135067,51628.54
135068,45275.69
135069,48523.16
135070,94188.69
135071,46184.30
135072,80392.22
135073,95602.26
135074,43988.19
135075,45026.60
135076,86569.37
135077,100058.04
135078,115300.48
135079,45403.29
135080,45913.11
135081,80688.57
135082,120171.99
135083,44689.17
135084,90559.94
135085,94541.83
135086,104244.31
135087,92828.96
135088,96569.64
135089,90939.82
135090,98175.68
135091,48597.92
135092,48398.96
135093,92346.49
135094,46034.03
135095,99314.13
135096,110810.95
135097,101839.60
135098,109764.73
135099,45936.97
135100,99606.88
135101,83951.80
135102,102922.75
135103,88309.88
135104,115618.64
135105,104757.12
135106,43662.09
135107,48408.73
135108,80248.40
135109,116590.79
135110,46913.15
135111,45967.54
135112,44177.34
135113,94157.00
135114,114238.24
135115,89523.49
135116,90819.48
135117,46315.24
135118,80138.25
135119,43013.44
135120,80997.30
135121,99325.27
135122,92469.16
135123,90483.08
135124,81076.03
135125,44868.74
135126,111184.53
135127,94964.26
135128,87143.95
135129,44601.34
135130,100121.08
135131,93167.93
135132,90615.38
135133,119951.69
135134,90014.22
135135,113581.01
135136,100325.07
135137,107826.57
135138,92280.28
135139,113580.56
135140,100204.70
135141,90518.50
135142,124359.91
135143,46809.55
135144,44586.68
135145,45930.70
135146,97809.46
135147,78980.15
135148,44843.02
135149,107732.95
135150,44497.46
135151,114340.90
135152,105086.18
135153,114854.99
135154,111454.48
135155,47265.63
135156,97810.46
135157,105124.98
135158,124090.58
135159,45337.84
135160,49028.68
135161,88603.75
135162,46429.01
135163,105170.50
135164,94727.09
135165,92571.31
135166,97931.66
135167,44676.48
135168,111360.52
135169,46586.17
135170,44969.19
135171,48647.44
135172,46906.64
135173,89684.02
135174,82710.19
135175,106965.87
135176,51529.57
135177,133379.21
135178,108982.43
135179,46445.07
135180,49461.20
135181,88431.06
135182,43040.98
135183,77971.51
135184,87206.87
135185,46059.32
135186,89559.52
135187,99724.73
135188,103799.15
135189,103546.49
135190,42222.85
135191,97721.57
135192,104664.94
135193,98581.05
135194,46646.60
135195,126354.13
135196,101247.35
135197,98930.55
135198,102452.99
135199,82296.00
135200,44610.14
135201,124508.82
135202,50918.78
135203,43434.49
135204,97659.23
135205,82618.20
135206,98658.46
135207,46892.31
135208,111144.24
135209,105129.58
135210,119870.90
135211,111592.24
135212,110005.50
135213,98302.20
135214,96190.51
135215,51040.58
135216,50445.06
135217,47081.66
135218,96974.12
135219,46466.31
135220,95321.15
135221,44958.54
135222,44848.68
135223,95381.44
135224,44450.81
135225,52717.97
135226,131651.43
135227,43919.29
135228,45836.38
135229,44625.02
135230,46836.12
135231,94246.69
135232,94827.86
135233,48082.55
135234,50322.71
135235,44090.72
135236,43195.44
135237,112797.53
135238,115531.54
135239,102117.27
135240,100106.72
135241,42867.13
135242,47668.58
135243,86952.16
135244,99386.50
135245,46919.74
135246,43859.92
135247,121956.92
135248,119382.40
135249,44662.37
135250,100276.82
135251,104914.93
135252,89944.85
135253,92618.53
135254,95570.29
135255,95888.65
135256,88769.25
135257,46110.74
135258,91475.30
135259,90389.60
135260,101322.71
135261,85325.47
135262,80928.13
135263,46220.08
135264,89594.75
135265,48723.82
135266,94286.23
135267,114799.95
135268,82337.01
135269,118444.48
135270,118749.46
135271,99940.40
135272,91600.78
135273,47260.49
135274,89289.52
135275,103490.91
135276,44152.35
135277,129446.13
135278,91018.80
135279,52013.45
135280,98061.82
135281,90039.40
135282,77068.80
135283,100862.68
135284,105032.16
135285,90632.07
135286,120503.06
135287,99330.63
135288,45312.25
135289,107424.55
135290,100033.52
135291,107400.97
135292,42753.91
135293,101323.79
135294,45497.67
135295,101951.64
135296,90568.88
135297,105633.19
135298,116029.93
135299,43533.97
135300,78385.82
135301,104935.05
135302,46854.64
135303,104726.34
135304,103771.86
135305,83255.96
135306,94027.03
135307,44723.64
135308,103982.78
135309,102091.69
135310,81525.67
135311,128748.80
135312,86597.86
135313,44295.82
135314,96808.58
135315,47821.68
135316,90907.30
135317,100179.86
135318,44195.19
135319,82773.61
135320,44333.10
135321,43206.87
135322,91211.17
135323,44020.15
135324,80134.66
135325,46254.63
135326,98996.80
135327,48386.17
135328,46591.54
135329,44639.36
135330,87622.16
135331,95594.22
135332,44772.58
135333,96962.79
135334,80138.25
135335,81609.00
135336,44493.76
135337,99493.42
135338,47729.92
135339,45151.02
135340,43291.11
135341,102685.52
135342,90836.45
135343,50513.07
135344,44254.78
135345,84478.53
135346,96002.82
135347,81864.16
135348,86723.33
135349,94065.56
135350,118722.46
135351,43434.49
135352,43997.35
135353,46426.22
135354,47304.32
135355,103659.63
135356,43952.33
135357,80964.95
135358,89756.99
135359,110726.65
135360,101237.89
135361,45915.99
135362,92224.12
135363,91949.53
135364,87284.81
135365,90861.46
135366,115084.15
135367,100506.57
135368,77989.77
135369,41904.63
135370,85525.69
135371,99292.02
135372,108299.35
135373,104659.11
135374,44170.15
135375,93084.74
135376,92663.22
135377,99382.43
135378,111887.93
135379,101009.83
135380,80731.99
135381,92709.13
135382,46466.26
135383,98871.04
135384,43434.49
135385,48523.46
135386,98423.83
135387,101519.36
135388,47368.97
135389,101822.09
135390,48051.06
135391,44219.60
135392,45112.60
135393,114071.64
135394,112975.66
135395,103624.17
135396,43100.30
135397,45089.47
135398,98483.54
135399,141459.74
135400,43106.34
135401,80931.49
135402,46678.24
135403,103302.89
135404,98610.21
135405,97024.63
135406,46258.59
135407,85826.31
135408,106864.65
135409,48265.86
135410,83518.62
135411,47555.83
135412,45402.41
135413,83237.47
135414,82755.32
135415,115024.09
135416,95235.37
135417,86931.47
135418,100598.15
135419,104971.21
135420,124267.82
135421,42815.52
135422,99583.93
135423,103781.79
135424,96684.26
135425,115483.50
135426,101329.50
135427,48500.58
135428,114609.06
135429,84090.59
135430,92306.44
135431,88991.76
135432,45019.90
135433,79920.80
135434,42076.83
135435,91596.36
135436,47275.24
135437,92531.61
135438,125545.09
135439,113800.17
135440,43996.35
135441,91526.68
135442,52226.45
135443,98175.42
135444,90074.68
135445,90935.93
135446,89904.31
135447,115478.41
135448,95355.95
135449,108707.52
135450,93298.33
135451,89593.00
135452,44375.32
135453,96414.27
135454,104751.64
135455,46366.76
135456,120773.97
135457,82332.82
135458,46669.93
135459,99592.70
135460,106061.87
135461,102139.26
135462,76802.83
135463,82592.75
135464,85405.48
135465,44887.91
135466,45127.12
135467,100575.20
135468,90282.41
135469,45986.83
135470,77378.74
135471,84022.71
135472,51334.31
135473,96740.97
135474,80638.03
135475,46436.46
135476,98979.60
135477,102482.58
135478,89990.78
135479,83870.12
135480,46817.97
135481,44375.32
135482,117734.31
135483,45436.05
135484,46106.78
135485,44260.99
135486,98544.14
135487,82723.06
135488,85523.31
135489,95457.62
135490,45683.33
135491,89276.44
135492,98990.94
135493,108120.43
135494,110962.45
135495,47836.51
135496,113315.99
135497,104608.45
135498,104999.77
135499,100450.52
135500,89787.43
135501,50047.58
135502,90693.91
135503,122248.73
135504,52623.01
135505,99255.15
135506,43188.14
135507,98273.98
135508,41323.49
135509,47189.84
135510,95832.91
135511,43859.92
135512,105763.89
135513,99892.81
135514,104417.60
135515,126806.09
135516,106273.68
135517,46990.50
135518,90433.63
135519,44996.76
135520,46871.61
135521,44825.29
135522,84854.58
135523,43612.16
135524,98415.47
135525,45935.86
135526,44134.27
135527,85275.36
135528,44334.85
135529,115163.24
135530,44634.04
135531,77664.90
135532,99117.44
135533,44544.08
135534,102815.90
135535,123728.77
135536,45405.86
135537,91645.77
135538,91380.82
135539,91621.83
135540,92636.59
135541,90114.75
135542,78810.53
135543,46670.08
135544,85586.32
135545,91504.14
135546,117361.06
135547,96549.82
135548,98930.64
135549,100823.90
135550,97552.81
135551,105898.50
135552,92904.64
135553,90014.22
135554,45437.28
135555,83237.47
135556,96328.77
135557,90644.14
135558,77952.70
135559,90518.50
135560,44759.88
135561,90655.76
135562,83986.98
135563,104327.01
135564,93453.56
135565,43901.90
135566,83255.96
135567,110515.64
135568,50107.75
135569,105443.52
135570,45511.20
135571,44826.61
135572,129976.19
135573,115399.14
135574,46152.77
135575,47549.10
135576,96335.86
135577,82723.11
135578,114201.35
135579,77576.85
135580,115959.48
135581,93433.87
135582,50449.99
135583,131750.83
135584,111304.81
135585,93080.24
135586,46194.67
135587,108828.14
135588,83733.94
135589,98214.28
135590,89934.86
135591,51145.85
135592,113705.63
135593,48308.29
135594,86003.16
135595,104930.47
135596,43402.86
135597,101420.94
135598,47328.65
135599,98961.13
135600,107305.53
135601,84950.82
135602,98200.82
135603,44126.95
135604,47977.04
135605,90424.84
135606,97962.74
135607,98415.00
135608,98057.57
135609,76254.74
135610,102384.09
135611,47159.12
135612,81733.83
135613,95809.67
135614,106016.53
135615,91018.69
135616,115571.95
135617,44709.80
135618,80375.38
135619,113159.66
135620,103938.71
135621,93096.72
135622,104294.82
135623,77376.79
135624,115501.63
135625,116085.45
135626,113742.92
135627,92938.63
135628,79927.74
135629,96198.22
135630,94008.83
135631,91899.85
135632,44811.40
135633,97867.03
135634,120400.05
135635,44503.08
135636,44352.66
135637,80003.21
135638,86764.98
135639,102366.08
135640,85982.51
135641,45309.67
135642,45782.17
135643,43386.10
135644,103096.74
135645,51109.53
135646,44319.07
135647,92372.87
135648,99349.14
135649,50346.30
135650,103592.10
135651,43434.49
135652,43184.97
135653,100209.41
135654,109322.72
135655,44308.08
135656,99063.73
135657,45446.81
135658,116260.39
135659,92996.53
135660,84705.70
135661,82556.78
135662,105243.50
135663,91076.14
135664,100183.78
135665,105426.43
135666,51442.12
135667,46503.90
135668,48791.65
135669,91612.80
135670,98683.30
135671,102958.29
135672,46371.50
135673,107259.05
135674,99484.93
135675,112529.35
135676,105574.26
135677,78434.99
135678,87231.81
135679,43751.30
135680,97810.45
135681,44084.31
135682,45097.36
135683,90196.81
135684,128514.76
135685,98946.00
135686,44991.06
135687,46059.75
135688,47370.31
135689,53323.27
135690,90358.50
135691,104147.07
135692,80537.62
135693,88459.53
135694,105399.97
135695,91422.92
135696,83929.96
135697,80671.34
135698,123301.33
135699,89537.33
135700,44369.39
135701,45476.56
135702,43986.67
135703,44861.18
135704,97608.50
135705,106927.42
135706,79651.88
135707,95833.64
135708,87482.77
135709,45341.65
135710,87537.72
135711,55906.63
135712,109776.09
135713,94303.45
135714,44534.98
135715,85386.44
135716,104221.34
135717,81878.32
135718,45208.54
135719,94802.09
135720,82688.91
135721,91545.22
135722,97595.65
135723,43752.66
135724,76137.43
135725,101630.57
135726,123449.42
135727,98260.91
135728,50199.93
135729,46762.17
135730,90454.68
135731,45397.70
135732,96514.14
135733,114098.48
135734,91118.87
135735,95794.81
135736,89856.04
135737,45292.23
135738,82013.42
135739,114303.19
135740,89702.07
135741,86110.54
135742,98852.33
135743,100017.71
135744,47006.14
135745,95973.13
135746,116123.97
135747,96328.49
135748,89208.80
135749,84129.93
135750,96684.40
135751,79519.59
135752,99767.06
135753,44450.45
135754,51413.58
135755,108416.79
135756,45836.40
135757,88938.12
135758,97739.34
135759,87507.43
135760,119549.90
135761,80690.29
135762,92330.72
135763,93888.65
135764,78285.83
135765,44152.35
135766,49749.97
135767,104304.09
135768,103775.05
135769,95079.06
135770,100996.98
135771,78587.33
135772,89814.53
135773,81131.70
135774,94628.89
135775,89996.81
135776,46101.01
135777,84951.68
135778,97995.62
135779,101532.08
135780,50607.45
135781,101831.17
135782,43427.25
135783,117555.83
135784,47604.52
135785,87041.19
135786,89216.33
135787,84987.45
135788,44497.46
135789,99784.45
135790,103293.67
135791,102839.90
135792,103544.39
135793,46638.59
135794,126565.41
135795,103406.24
135796,46391.96
135797,105187.96
135798,103338.49
135799,100727.25
135800,109992.23
135801,110120.09
135802,96348.74
135803,44892.26
135804,101707.37
135805,44059.78
135806,44740.66
135807,109857.27
135808,100189.46
135809,81236.86
135810,46909.48
135811,93248.25
135812,45305.31
135813,46675.63
135814,86395.67
135815,86602.11
135816,106384.20
135817,95050.09
135818,94037.82
135819,93394.99
135820,45515.77
135821,45097.36
135822,44202.07
135823,85865.17
135824,46825.10
135825,48579.99
135826,45251.52
135827,46902.80
135828,44519.00
135829,44718.14
135830,107177.99
135831,89201.92
135832,45972.49
135833,103513.77
135834,44841.79
135835,45853.92
135836,46976.31
135837,95683.76
135838,95814.35
135839,45836.80
135840,44387.51
135841,85554.06
135842,79778.78
135843,93982.58
135844,93387.92
135845,90773.62
135846,46515.34
135847,44830.37
135848,121514.66
135849,44333.10
135850,118264.80
135851,46525.96
135852,46292.74
135853,50743.74
135854,88676.89
135855,50766.61
135856,111486.06
135857,90868.48
135858,45242.12
135859,99785.27
135860,48549.91
135861,91421.63
135862,98077.68
135863,102061.24
135864,45482.26
135865,44606.31
135866,98902.82
135867,97235.75
135868,93843.39
135869,102309.46
135870,95987.25
135871,87604.31
135872,84506.92
135873,92952.46
135874,90980.06
135875,80270.67
135876,89921.67
135877,77425.17
135878,54068.23
135879,84325.47
135880,106011.29
135881,106055.88
135882,84331.64
135883,47416.62
135884,98174.78
135885,46007.31
135886,111226.51
135887,89413.79
135888,97178.00
135889,83732.44
135890,104073.20
135891,84446.97
135892,93489.74
135893,104813.85
135894,97971.71
135895,44035.15
135896,115705.06
135897,97544.77
135898,99787.20
135899,46180.39
135900,90217.97
135901,98504.41
135902,97615.11
135903,116693.37
135904,44990.30
135905,91604.16
135906,95389.73
135907,83237.47
135908,79627.57
135909,46423.52
135910,43927.67
135911,50227.53
135912,44144.87
135913,43738.15
135914,108392.89
135915,86239.13
135916,107190.22
135917,106244.44
135918,44592.36
135919,44925.40
135920,107794.19
135921,79899.96
135922,92909.80
135923,56348.14
135924,98921.48
135925,48310.48
135926,105863.22
135927,106115.32
135928,44760.62
135929,114647.60
135930,95983.46
135931,46051.89
135932,96623.61
135933,121042.95
135934,118024.70
135935,42481.47
135936,44811.40
135937,92792.67
135938,44427.97
135939,107394.01
135940,102085.28
135941,51599.34
135942,88754.80
135943,123646.88
135944,103323.42
135945,44949.08
135946,125054.66
135947,81663.91
135948,120076.98
135949,97055.07
135950,79680.69
135951,100302.54
135952,104726.25
135953,101306.86
135954,82746.79
135955,115577.66
135956,89020.71
135957,45436.65
135958,86243.96
135959,46003.85
135960,47138.71
135961,44519.17
135962,77566.63
135963,96331.87
135964,46406.72
135965,44544.08
135966,46677.57
135967,46917.42
135968,47247.66
135969,46188.28
135970,94867.93
135971,82285.51
135972,51318.22
135973,86085.84
135974,90087.13
135975,98333.78
135976,44474.01
135977,94600.95
135978,108539.93
135979,101614.38
135980,119123.10
135981,115199.35
135982,46444.46
135983,44428.94
135984,108404.77
135985,86143.62
135986,91650.72
135987,44655.38
135988,109811.76
135989,77407.47
135990,101435.62
135991,45336.71
135992,98241.59
135993,100642.92
135994,45389.65
135995,45866.95
135996,45130.06
135997,51213.59
135998,101781.60
135999,99297.99
136000,76302.99
136001,99990.48
136002,91597.39
136003,103666.36
136004,104324.03
136005,44122.34
136006,98996.81
136007,46333.30
136008,45375.19
136009,93235.79
136010,48942.18
136011,101678.00
136012,44157.60
136013,48989.25
136014,43881.69
136015,79767.72
136016,47671.39
136017,44790.87
136018,97735.14
136019,93076.33
136020,130386.73
136021,99073.05
136022,76155.13
136023,44990.30
136024,46007.69
136025,95534.14
136026,90616.04
136027,94076.74
136028,104279.70
136029,49977.72
136030,85586.32
136031,94142.49
136032,86856.37
136033,102786.58
136034,46628.26
136035,47837.23
136036,49063.69
136037,46255.92
136038,44423.81
136039,93713.07
136040,77971.51
136041,130129.53
136042,102123.76
136043,108097.27
136044,46460.51
136045,45654.54
136046,45712.82
136047,45131.49
136048,98054.39
136049,99439.90
136050,45755.29
136051,92291.75
136052,86469.85
136053,45336.71
136054,45807.69
136055,85834.90
136056,42715.83
136057,97282.98
136058,99789.40
136059,81274.96
136060,49959.15
136061,81600.65
136062,119805.91
136063,46202.77
136064,45336.71
136065,104245.47
136066,44544.08
136067,44431.54
136068,49579.89
136069,101794.50
136070,89778.93
136071,46421.99
136072,46645.43
136073,44153.72
136074,46800.28
136075,78781.33
136076,98206.10
136077,95203.90
136078,47795.81
136079,89680.57
136080,76155.13
136081,93025.49
136082,89708.88
136083,92331.04
136084,100845.27
136085,44696.37
136086,102935.20
136087,50773.96
136088,46075.19
136089,104531.71
136090,100358.07
136091,42949.52
136092,84508.85
136093,98538.78
136094,106789.82
136095,77361.68
136096,97224.33
136097,91897.12
136098,92250.32
136099,96855.67
136100,114764.34
136101,98878.61
136102,44832.07
136103,86304.82
136104,83255.96
136105,94537.70
136106,88952.87
136107,84108.32
